timestamp,value,metric,unit,interval,network,fetch_timestamp,dataset_type
2025-10-14 01:00:00+10:00,1166971.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 02:00:00+10:00,1000772.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 03:00:00+10:00,1021510.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 04:00:00+10:00,1385908.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 05:00:00+10:00,2003272.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 06:00:00+10:00,1368424.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 07:00:00+10:00,323839.06,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 08:00:00+10:00,-133896.45,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 09:00:00+10:00,-199174.45,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 10:00:00+10:00,-274531.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 11:00:00+10:00,-302499.28,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 12:00:00+10:00,-329861.69,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 13:00:00+10:00,-306842.45,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 14:00:00+10:00,-231828.46,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 15:00:00+10:00,-96913.898,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 16:00:00+10:00,206875.09,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 17:00:00+10:00,2147254.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 18:00:00+10:00,3512127.0,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 19:00:00+10:00,3215269.4,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 20:00:00+10:00,3162559.7,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 21:00:00+10:00,2984534.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 22:00:00+10:00,3108820.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-14 23:00:00+10:00,3254892.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 00:00:00+10:00,3089913.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 01:00:00+10:00,2772497.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 02:00:00+10:00,2542823.6,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 03:00:00+10:00,2250339.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 04:00:00+10:00,3042771.9,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 05:00:00+10:00,4028376.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 06:00:00+10:00,2254977.5,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 07:00:00+10:00,474341.68,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 08:00:00+10:00,-67571.297,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 09:00:00+10:00,-175754.89,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 10:00:00+10:00,-181772.62,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 11:00:00+10:00,-202478.34,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 12:00:00+10:00,-174186.99,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 13:00:00+10:00,-178298.8,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 14:00:00+10:00,-98378.799,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 15:00:00+10:00,451281.91,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 16:00:00+10:00,1460426.1,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
2025-10-15 17:00:00+10:00,3810876.3,market_value,$,1h,NEM,2025-11-08 12:40:18.183478,hourly_1month
